,pos_ip,da_price,si
2021-07-04 09:15:00+00:00,7.21,78.03,163.31
2021-07-04 09:30:00+00:00,10.0,78.03,138.311
2021-07-04 09:45:00+00:00,10.0,78.03,8.898
2021-07-04 10:00:00+00:00,4.9,78.02,313.357
2021-07-04 10:15:00+00:00,6.7,78.02,109.41
2021-07-04 10:30:00+00:00,10.0,78.02,95.787
2021-07-04 10:45:00+00:00,10.0,78.02,26.202
2021-07-04 11:00:00+00:00,79.6,74.0,-467.684
2021-07-04 11:15:00+00:00,151.93,74.0,-399.457
2021-07-04 11:30:00+00:00,79.3,74.0,-172.024
2021-07-04 11:45:00+00:00,82.58,74.0,-23.876
2021-07-04 12:00:00+00:00,10.0,69.26,129.172
2021-07-04 12:15:00+00:00,-58.28,69.26,204.451
2021-07-04 12:30:00+00:00,5.43,69.26,207.264
2021-07-04 12:45:00+00:00,-3.64,69.26,352.825
2021-07-04 13:00:00+00:00,-0.93,71.0,176.609
2021-07-04 13:15:00+00:00,-91.49,71.0,232.762
2021-07-04 13:30:00+00:00,-98.78,71.0,306.954
2021-07-04 13:45:00+00:00,-308.96,71.0,479.664
2021-07-04 14:00:00+00:00,-413.7,71.12,616.133
2021-07-04 14:15:00+00:00,-445.51,71.12,774.401
2021-07-04 14:30:00+00:00,-447.57,71.12,697.211
2021-07-04 14:45:00+00:00,-438.63,71.12,567.98
2021-07-04 15:00:00+00:00,-437.9,79.6,688.588
2021-07-04 15:15:00+00:00,-430.44,79.6,500.294
2021-07-04 15:30:00+00:00,-294.79,79.6,238.154
2021-07-04 15:45:00+00:00,-241.55,79.6,37.903
2021-07-04 16:00:00+00:00,-245.95,93.85,368.677
2021-07-04 16:15:00+00:00,-241.55,93.85,93.745
2021-07-04 16:30:00+00:00,10.0,93.85,96.398
2021-07-04 16:45:00+00:00,10.0,93.85,32.491
2021-07-04 17:00:00+00:00,1.75,99.54,151.72
2021-07-04 17:15:00+00:00,10.0,99.54,15.221
2021-07-04 17:30:00+00:00,102.0,99.54,-27.859
2021-07-04 17:45:00+00:00,102.0,99.54,-22.012
2021-07-04 18:00:00+00:00,102.0,100.0,-71.187
2021-07-04 18:15:00+00:00,102.0,100.0,-1.482
2021-07-04 18:30:00+00:00,10.0,100.0,0.452
2021-07-04 18:45:00+00:00,102.0,100.0,-40.702
2021-07-04 19:00:00+00:00,102.87,102.09,-153.611
2021-07-04 19:15:00+00:00,10.0,102.09,21.583
2021-07-04 19:30:00+00:00,-13.62,102.09,345.413
2021-07-04 19:45:00+00:00,-113.52,102.09,326.634
2021-07-04 20:00:00+00:00,114.81,104.92,-224.695
2021-07-04 20:15:00+00:00,115.99,104.92,-323.295
2021-07-04 20:30:00+00:00,103.94,104.92,-142.0
2021-07-04 20:45:00+00:00,10.0,104.92,108.908
2021-07-04 21:00:00+00:00,105.94,95.73,-238.037
2021-07-04 21:15:00+00:00,10.0,95.73,82.3
2021-07-04 21:30:00+00:00,10.0,95.73,28.21
2021-07-04 21:45:00+00:00,-35.66,95.73,188.045
2021-07-04 22:00:00+00:00,105.95,81.55,-242.562
2021-07-04 22:15:00+00:00,98.0,81.55,-145.59
2021-07-04 22:30:00+00:00,98.0,81.55,-97.666
2021-07-04 22:45:00+00:00,-33.16,81.55,198.894
2021-07-04 23:00:00+00:00,98.0,75.22,-97.064
2021-07-04 23:15:00+00:00,98.0,75.22,-147.928
2021-07-04 23:30:00+00:00,100.08,75.22,-160.13
2021-07-04 23:45:00+00:00,100.19,75.22,-154.158
2021-07-05 00:00:00+00:00,10.0,74.01,18.473
2021-07-05 00:15:00+00:00,98.0,74.01,-125.933
2021-07-05 00:30:00+00:00,98.0,74.01,-15.156
2021-07-05 00:45:00+00:00,-1.12,74.01,113.089
2021-07-05 01:00:00+00:00,5.39,72.01,110.212
2021-07-05 01:15:00+00:00,-58.77,72.01,77.902
2021-07-05 01:30:00+00:00,98.0,72.01,-93.135
2021-07-05 01:45:00+00:00,10.0,72.01,17.865
2021-07-05 02:00:00+00:00,10.0,71.54,74.215
2021-07-05 02:15:00+00:00,10.0,71.54,63.636
2021-07-05 02:30:00+00:00,10.0,71.54,125.948
2021-07-05 02:45:00+00:00,8.14,71.54,166.899
2021-07-05 03:00:00+00:00,10.0,74.09,125.212
2021-07-05 03:15:00+00:00,98.0,74.09,-7.033
2021-07-05 03:30:00+00:00,98.0,74.09,-63.736
2021-07-05 03:45:00+00:00,99.29,74.09,-181.649
2021-07-05 04:00:00+00:00,10.0,91.57,100.391
2021-07-05 04:15:00+00:00,8.47,91.57,167.416
2021-07-05 04:30:00+00:00,10.0,91.57,114.248
2021-07-05 04:45:00+00:00,98.0,91.57,-25.24
2021-07-05 05:00:00+00:00,-15.14,101.93,320.027
2021-07-05 05:15:00+00:00,2.13,101.93,164.596
2021-07-05 05:30:00+00:00,10.0,101.93,143.01
2021-07-05 05:45:00+00:00,98.0,101.93,-53.19
2021-07-05 06:00:00+00:00,10.0,105.69,2.226
2021-07-05 06:15:00+00:00,99.35,105.69,-248.778
2021-07-05 06:30:00+00:00,98.0,105.69,-99.716
2021-07-05 06:45:00+00:00,104.32,105.69,-355.268
2021-07-05 07:00:00+00:00,114.98,103.55,-219.069
2021-07-05 07:15:00+00:00,98.0,103.55,-131.123
2021-07-05 07:30:00+00:00,98.0,103.55,-42.882
2021-07-05 07:45:00+00:00,99.45,103.55,-217.422
2021-07-05 08:00:00+00:00,98.0,101.0,-42.876
2021-07-05 08:15:00+00:00,10.0,101.0,19.397
2021-07-05 08:30:00+00:00,98.0,101.0,-64.645
2021-07-05 08:45:00+00:00,98.0,101.0,-26.286
2021-07-05 09:00:00+00:00,5.07,100.09,395.542
2021-07-05 09:15:00+00:00,-17.25,100.09,264.391
2021-07-05 09:30:00+00:00,-30.64,100.09,280.037
2021-07-05 09:45:00+00:00,-62.63,100.09,239.43
2021-07-05 10:00:00+00:00,10.0,97.91,64.072
2021-07-05 10:15:00+00:00,8.91,97.91,153.072
2021-07-05 10:30:00+00:00,-7.87,97.91,130.505
2021-07-05 10:45:00+00:00,-3.68,97.91,89.937
2021-07-05 11:00:00+00:00,96.19,94.23,-10.996
2021-07-05 11:15:00+00:00,82.45,94.23,-6.243
2021-07-05 11:30:00+00:00,-53.43,94.23,225.524
2021-07-05 11:45:00+00:00,-87.0,94.23,119.478
2021-07-05 12:00:00+00:00,87.96,88.93,-112.984
2021-07-05 12:15:00+00:00,89.52,88.93,-47.749
2021-07-05 12:30:00+00:00,10.0,88.93,48.128
2021-07-05 12:45:00+00:00,10.0,88.93,106.915
2021-07-05 13:00:00+00:00,84.3,83.93,-41.121
2021-07-05 13:15:00+00:00,85.05,83.93,-38.345
2021-07-05 13:30:00+00:00,10.0,83.93,87.195
2021-07-05 13:45:00+00:00,10.0,83.93,46.838
2021-07-05 14:00:00+00:00,10.0,87.8,30.998
2021-07-05 14:15:00+00:00,10.0,87.8,9.14
2021-07-05 14:30:00+00:00,10.0,87.8,2.985
2021-07-05 14:45:00+00:00,10.0,87.8,6.215
2021-07-05 15:00:00+00:00,-84.77,99.31,419.092
2021-07-05 15:15:00+00:00,-79.54,99.31,87.113
2021-07-05 15:30:00+00:00,98.0,99.31,-28.17
2021-07-05 15:45:00+00:00,100.02,99.31,-212.227
2021-07-05 16:00:00+00:00,96.26,103.5,-61.199
2021-07-05 16:15:00+00:00,99.08,103.5,-182.821
2021-07-05 16:30:00+00:00,107.31,103.5,-262.18
2021-07-05 16:45:00+00:00,290.6,103.5,-298.718
2021-07-05 17:00:00+00:00,275.0,114.32,-124.18
2021-07-05 17:15:00+00:00,193.79,114.32,-163.664
2021-07-05 17:30:00+00:00,197.25,114.32,-266.664
2021-07-05 17:45:00+00:00,291.75,114.32,-322.356
2021-07-05 18:00:00+00:00,10.47,114.84,11.857
2021-07-05 18:15:00+00:00,192.0,114.84,-70.717
2021-07-05 18:30:00+00:00,13.76,114.84,21.615
2021-07-05 18:45:00+00:00,11.98,114.84,129.42
2021-07-05 19:00:00+00:00,98.01,109.57,-71.462
2021-07-05 19:15:00+00:00,99.82,109.57,-113.379
2021-07-05 19:30:00+00:00,10.0,109.57,86.235
2021-07-05 19:45:00+00:00,-39.74,109.57,281.1
2021-07-05 20:00:00+00:00,110.34,103.96,-220.524
2021-07-05 20:15:00+00:00,98.0,103.96,-86.029
2021-07-05 20:30:00+00:00,98.0,103.96,-10.169
2021-07-05 20:45:00+00:00,10.0,103.96,64.177
2021-07-05 21:00:00+00:00,99.96,94.58,-235.687
2021-07-05 21:15:00+00:00,10.0,94.58,9.068
2021-07-05 21:30:00+00:00,8.6,94.58,115.529
2021-07-05 21:45:00+00:00,-38.43,94.58,171.283
2021-07-05 22:00:00+00:00,114.31,86.8,-280.991
2021-07-05 22:15:00+00:00,10.0,86.8,14.324
2021-07-05 22:30:00+00:00,-37.48,86.8,334.74
2021-07-05 22:45:00+00:00,-135.32,86.8,423.077
2021-07-05 23:00:00+00:00,198.8,78.09,-451.978
2021-07-05 23:15:00+00:00,258.85,78.09,-592.555
2021-07-05 23:30:00+00:00,430.79,78.09,-465.321
2021-07-05 23:45:00+00:00,192.0,78.09,-30.927
2021-07-06 00:00:00+00:00,-33.64,71.19,74.044
2021-07-06 00:15:00+00:00,-84.29,71.19,282.994
2021-07-06 00:30:00+00:00,-92.8,71.19,160.517
2021-07-06 00:45:00+00:00,-87.0,71.19,36.416
2021-07-06 01:00:00+00:00,109.28,54.23,-171.184
2021-07-06 01:15:00+00:00,107.9,54.23,-100.088
2021-07-06 01:30:00+00:00,107.67,54.23,-78.662
2021-07-06 01:45:00+00:00,10.0,54.23,119.695
2021-07-06 02:00:00+00:00,10.0,46.36,119.185
2021-07-06 02:15:00+00:00,10.45,46.36,61.559
2021-07-06 02:30:00+00:00,9.36,46.36,89.676
2021-07-06 02:45:00+00:00,-19.4,46.36,212.701
2021-07-06 03:00:00+00:00,-92.26,56.48,340.754
2021-07-06 03:15:00+00:00,-97.95,56.48,188.876
2021-07-06 03:30:00+00:00,-92.29,56.48,242.268
2021-07-06 03:45:00+00:00,-91.13,56.48,155.997
2021-07-06 04:00:00+00:00,-93.58,61.85,304.499
2021-07-06 04:15:00+00:00,-87.0,61.85,87.989
2021-07-06 04:30:00+00:00,78.52,61.85,-42.223
2021-07-06 04:45:00+00:00,-15.14,61.85,96.608
2021-07-06 05:00:00+00:00,82.46,93.35,-105.031
2021-07-06 05:15:00+00:00,99.4,93.35,-132.369
2021-07-06 05:30:00+00:00,108.55,93.35,-163.603
2021-07-06 05:45:00+00:00,106.46,93.35,-106.609
2021-07-06 06:00:00+00:00,112.41,97.06,-323.025
2021-07-06 06:15:00+00:00,111.47,97.06,-67.763
2021-07-06 06:30:00+00:00,10.0,97.06,60.685
2021-07-06 06:45:00+00:00,7.65,97.06,277.081
2021-07-06 07:00:00+00:00,11.16,87.29,91.232
2021-07-06 07:15:00+00:00,3.45,87.29,310.239
2021-07-06 07:30:00+00:00,-29.43,87.29,321.816
2021-07-06 07:45:00+00:00,-6.15,87.29,261.984
2021-07-06 08:00:00+00:00,-94.25,76.8,312.644
2021-07-06 08:15:00+00:00,-108.07,76.8,130.189
2021-07-06 08:30:00+00:00,-78.32,76.8,169.821
2021-07-06 08:45:00+00:00,-135.25,76.8,169.495
2021-07-06 09:00:00+00:00,107.04,50.38,-34.18
2021-07-06 09:15:00+00:00,105.5,50.38,-6.422
2021-07-06 09:30:00+00:00,-50.0,50.38,14.025
2021-07-06 09:45:00+00:00,-128.05,50.38,165.525
2021-07-06 10:00:00+00:00,-87.0,24.87,19.745
2021-07-06 10:15:00+00:00,-34.44,24.87,7.753
2021-07-06 10:30:00+00:00,105.07,24.87,-112.662
2021-07-06 10:45:00+00:00,106.28,24.87,-77.879
2021-07-06 11:00:00+00:00,112.2,25.42,-336.771
2021-07-06 11:15:00+00:00,105.77,25.42,-83.097
2021-07-06 11:30:00+00:00,108.0,25.42,-55.194
2021-07-06 11:45:00+00:00,108.0,25.42,-122.338
2021-07-06 12:00:00+00:00,110.76,10.76,-202.713
2021-07-06 12:15:00+00:00,130.7,10.76,-349.166
2021-07-06 12:30:00+00:00,303.33,10.76,-294.665
2021-07-06 12:45:00+00:00,192.0,10.76,-41.805
2021-07-06 13:00:00+00:00,193.22,20.75,-195.915
2021-07-06 13:15:00+00:00,192.0,20.75,-130.873
2021-07-06 13:30:00+00:00,5.06,20.75,62.63
2021-07-06 13:45:00+00:00,3.66,20.75,98.295
2021-07-06 14:00:00+00:00,-30.04,43.23,328.873
2021-07-06 14:15:00+00:00,5.84,43.23,107.573
2021-07-06 14:30:00+00:00,6.1,43.23,80.054
2021-07-06 14:45:00+00:00,108.0,43.23,-7.159
2021-07-06 15:00:00+00:00,10.0,70.0,78.795
2021-07-06 15:15:00+00:00,10.0,70.0,38.44
2021-07-06 15:30:00+00:00,10.0,70.0,29.12
2021-07-06 15:45:00+00:00,108.0,70.0,-34.014
2021-07-06 16:00:00+00:00,10.0,91.46,52.793
2021-07-06 16:15:00+00:00,108.0,91.46,-87.304
2021-07-06 16:30:00+00:00,109.77,91.46,-183.853
2021-07-06 16:45:00+00:00,112.21,91.46,-203.115
2021-07-06 17:00:00+00:00,1.84,99.94,285.929
2021-07-06 17:15:00+00:00,10.0,99.94,76.459
2021-07-06 17:30:00+00:00,108.29,99.94,-82.275
2021-07-06 17:45:00+00:00,112.1,99.94,-284.601
2021-07-06 18:00:00+00:00,3.35,103.47,177.352
2021-07-06 18:15:00+00:00,108.0,103.47,-50.831
2021-07-06 18:30:00+00:00,108.0,103.47,-118.326
2021-07-06 18:45:00+00:00,109.7,103.47,-162.603
2021-07-06 19:00:00+00:00,17.28,103.97,42.446
2021-07-06 19:15:00+00:00,13.37,103.97,27.851
2021-07-06 19:30:00+00:00,108.0,103.97,-48.907
2021-07-06 19:45:00+00:00,108.0,103.97,-5.649
2021-07-06 20:00:00+00:00,108.0,101.91,-48.631
2021-07-06 20:15:00+00:00,108.94,101.91,-155.561
2021-07-06 20:30:00+00:00,108.0,101.91,-121.735
2021-07-06 20:45:00+00:00,110.74,101.91,-222.367
2021-07-06 21:00:00+00:00,347.2,91.28,-597.653
2021-07-06 21:15:00+00:00,369.66,91.28,-275.372
2021-07-06 21:30:00+00:00,280.0,91.28,-103.52
2021-07-06 21:45:00+00:00,192.0,91.28,-46.525
2021-07-06 22:00:00+00:00,278.0,82.34,-161.049
2021-07-06 22:15:00+00:00,192.0,82.34,-116.568
2021-07-06 22:30:00+00:00,192.0,82.34,-48.097
2021-07-06 22:45:00+00:00,193.01,82.34,-165.319
2021-07-06 23:00:00+00:00,194.85,75.06,-183.86
2021-07-06 23:15:00+00:00,-41.79,75.06,125.73
2021-07-06 23:30:00+00:00,-53.91,75.06,35.271
2021-07-06 23:45:00+00:00,108.0,75.06,-2.089
2021-07-07 00:00:00+00:00,108.0,75.07,-59.29
2021-07-07 00:15:00+00:00,108.0,75.07,-31.038
2021-07-07 00:30:00+00:00,108.0,75.07,-5.553
2021-07-07 00:45:00+00:00,10.0,75.07,22.617
2021-07-07 01:00:00+00:00,109.04,75.1,-192.626
2021-07-07 01:15:00+00:00,108.31,75.1,-139.738
2021-07-07 01:30:00+00:00,108.0,75.1,-31.831
2021-07-07 01:45:00+00:00,108.0,75.1,-105.307
2021-07-07 02:00:00+00:00,108.0,75.07,-54.9
2021-07-07 02:15:00+00:00,8.93,75.07,165.707
2021-07-07 02:30:00+00:00,5.04,75.07,256.843
2021-07-07 02:45:00+00:00,4.63,75.07,176.338
2021-07-07 03:00:00+00:00,10.0,79.73,140.705
2021-07-07 03:15:00+00:00,7.89,79.73,168.684
2021-07-07 03:30:00+00:00,1.91,79.73,319.677
2021-07-07 03:45:00+00:00,-1.33,79.73,214.643
2021-07-07 04:00:00+00:00,108.0,96.46,-96.199
2021-07-07 04:15:00+00:00,110.1,96.46,-211.51
2021-07-07 04:30:00+00:00,121.25,96.46,-333.908
2021-07-07 04:45:00+00:00,346.54,96.46,-484.206
2021-07-07 05:00:00+00:00,406.05,104.78,-231.414
2021-07-07 05:15:00+00:00,192.0,104.78,-18.966
2021-07-07 05:30:00+00:00,108.59,104.78,-127.944
2021-07-07 05:45:00+00:00,110.76,104.78,-157.754
2021-07-07 06:00:00+00:00,108.34,108.31,-63.232
2021-07-07 06:15:00+00:00,10.05,108.31,16.491
2021-07-07 06:30:00+00:00,10.05,108.31,33.809
2021-07-07 06:45:00+00:00,10.05,108.31,72.37
2021-07-07 07:00:00+00:00,109.9,104.93,-168.218
2021-07-07 07:15:00+00:00,108.0,104.93,-120.823
2021-07-07 07:30:00+00:00,108.0,104.93,-53.478
2021-07-07 07:45:00+00:00,108.0,104.93,-40.575
2021-07-07 08:00:00+00:00,113.47,101.21,-220.77
2021-07-07 08:15:00+00:00,117.86,101.21,-201.125
2021-07-07 08:30:00+00:00,279.35,101.21,-126.297
2021-07-07 08:45:00+00:00,275.0,101.21,-26.47
2021-07-07 09:00:00+00:00,14.87,99.44,21.56
2021-07-07 09:15:00+00:00,14.55,99.44,40.381
2021-07-07 09:30:00+00:00,108.0,99.44,-52.13
2021-07-07 09:45:00+00:00,108.22,99.44,-137.627
2021-07-07 10:00:00+00:00,108.29,97.34,-24.378
2021-07-07 10:15:00+00:00,108.29,97.34,-107.193
2021-07-07 10:30:00+00:00,108.05,97.34,-94.938
2021-07-07 10:45:00+00:00,108.66,97.34,-85.511
2021-07-07 11:00:00+00:00,110.09,95.6,-160.07
2021-07-07 11:15:00+00:00,-91.57,95.6,25.155
2021-07-07 11:30:00+00:00,-81.52,95.6,95.96
2021-07-07 11:45:00+00:00,108.12,95.6,-25.935
2021-07-07 12:00:00+00:00,-87.0,95.05,204.512
2021-07-07 12:15:00+00:00,10.05,95.05,24.261
2021-07-07 12:30:00+00:00,10.05,95.05,17.792
2021-07-07 12:45:00+00:00,10.05,95.05,52.194
2021-07-07 13:00:00+00:00,7.62,93.69,47.253
2021-07-07 13:15:00+00:00,108.14,93.69,-75.537
2021-07-07 13:30:00+00:00,110.33,93.69,-190.949
2021-07-07 13:45:00+00:00,108.22,93.69,-62.072
2021-07-07 14:00:00+00:00,109.3,95.78,-152.3
2021-07-07 14:15:00+00:00,108.0,95.78,-98.244
2021-07-07 14:30:00+00:00,108.0,95.78,-59.656
2021-07-07 14:45:00+00:00,109.6,95.78,-197.37
2021-07-07 15:00:00+00:00,-54.29,100.29,217.942
2021-07-07 15:15:00+00:00,10.05,100.29,23.933
2021-07-07 15:30:00+00:00,108.0,100.29,-138.496
2021-07-07 15:45:00+00:00,107.58,100.29,-115.964
2021-07-07 16:00:00+00:00,7.34,113.57,226.494
2021-07-07 16:15:00+00:00,-60.49,113.57,272.168
2021-07-07 16:30:00+00:00,-84.0,113.57,53.92
2021-07-07 16:45:00+00:00,107.7,113.57,-64.341
2021-07-07 17:00:00+00:00,10.05,133.48,86.701
2021-07-07 17:15:00+00:00,8.62,133.48,172.167
2021-07-07 17:30:00+00:00,10.05,133.48,53.21
2021-07-07 17:45:00+00:00,10.05,133.48,30.285
2021-07-07 18:00:00+00:00,107.05,126.95,-40.457
2021-07-07 18:15:00+00:00,107.48,126.95,-59.899
2021-07-07 18:30:00+00:00,10.57,126.95,34.01
2021-07-07 18:45:00+00:00,107.34,126.95,-129.34
2021-07-07 19:00:00+00:00,106.36,113.04,-175.346
2021-07-07 19:15:00+00:00,110.1,113.04,-248.855
2021-07-07 19:30:00+00:00,104.62,113.04,-140.072
2021-07-07 19:45:00+00:00,104.15,113.04,-111.198
2021-07-07 20:00:00+00:00,10.8,109.99,50.164
2021-07-07 20:15:00+00:00,104.0,109.99,-47.432
2021-07-07 20:30:00+00:00,104.57,109.99,-89.61
2021-07-07 20:45:00+00:00,11.0,109.99,45.442
2021-07-07 21:00:00+00:00,11.0,103.65,11.674
2021-07-07 21:15:00+00:00,11.0,103.65,85.774
2021-07-07 21:30:00+00:00,10.38,103.65,105.98
2021-07-07 21:45:00+00:00,-9.3,103.65,210.275
2021-07-07 22:00:00+00:00,102.49,89.34,-92.763
2021-07-07 22:15:00+00:00,102.0,89.34,-85.006
2021-07-07 22:30:00+00:00,102.0,89.34,-15.679
2021-07-07 22:45:00+00:00,102.0,89.34,-16.449
2021-07-07 23:00:00+00:00,10.0,83.08,72.921
2021-07-07 23:15:00+00:00,10.0,83.08,140.951
2021-07-07 23:30:00+00:00,10.0,83.08,18.367
2021-07-07 23:45:00+00:00,102.0,83.08,-70.357
2021-07-08 00:00:00+00:00,102.21,80.38,-38.572
2021-07-08 00:15:00+00:00,102.66,80.38,-80.679
2021-07-08 00:30:00+00:00,10.0,80.38,4.905
2021-07-08 00:45:00+00:00,10.0,80.38,110.452
2021-07-08 01:00:00+00:00,102.0,78.5,-18.945
2021-07-08 01:15:00+00:00,102.0,78.5,-47.759
2021-07-08 01:30:00+00:00,102.0,78.5,-111.834
2021-07-08 01:45:00+00:00,104.47,78.5,-218.394
2021-07-08 02:00:00+00:00,108.31,78.12,-235.495
2021-07-08 02:15:00+00:00,102.0,78.12,-21.809
2021-07-08 02:30:00+00:00,102.0,78.12,-65.865
2021-07-08 02:45:00+00:00,102.0,78.12,-141.829
2021-07-08 03:00:00+00:00,102.0,81.88,-66.678
2021-07-08 03:15:00+00:00,102.0,81.88,-72.708
2021-07-08 03:30:00+00:00,3.25,81.88,122.056
2021-07-08 03:45:00+00:00,10.0,81.88,3.602
2021-07-08 04:00:00+00:00,-33.02,94.32,137.655
2021-07-08 04:15:00+00:00,10.0,94.32,18.437
2021-07-08 04:30:00+00:00,102.0,94.32,-61.602
2021-07-08 04:45:00+00:00,108.72,94.32,-221.76
2021-07-08 05:00:00+00:00,102.82,99.65,-39.557
2021-07-08 05:15:00+00:00,10.0,99.65,18.078
2021-07-08 05:30:00+00:00,102.0,99.65,-3.514
2021-07-08 05:45:00+00:00,10.0,99.65,28.473
2021-07-08 06:00:00+00:00,102.0,103.06,-91.543
2021-07-08 06:15:00+00:00,102.0,103.06,-41.942
2021-07-08 06:30:00+00:00,102.0,103.06,-18.849
2021-07-08 06:45:00+00:00,102.0,103.06,-44.108
2021-07-08 07:00:00+00:00,113.41,108.06,-378.41
2021-07-08 07:15:00+00:00,136.59,108.06,-291.071
2021-07-08 07:30:00+00:00,333.85,108.06,-479.137
2021-07-08 07:45:00+00:00,441.55,108.06,-355.663
2021-07-08 08:00:00+00:00,313.87,103.25,-284.545
2021-07-08 08:15:00+00:00,490.01,103.25,-21.963
2021-07-08 08:30:00+00:00,-87.72,103.25,11.901
2021-07-08 08:45:00+00:00,-89.12,103.25,251.438
2021-07-08 09:00:00+00:00,-82.53,98.2,148.906
2021-07-08 09:15:00+00:00,102.0,98.2,-95.584
2021-07-08 09:30:00+00:00,102.22,98.2,-171.986
2021-07-08 09:45:00+00:00,111.84,98.2,-236.032
2021-07-08 10:00:00+00:00,391.81,95.37,-694.829
2021-07-08 10:15:00+00:00,548.01,95.37,-505.142
2021-07-08 10:30:00+00:00,369.17,95.37,-339.903
2021-07-08 10:45:00+00:00,343.14,95.37,-427.941
2021-07-08 11:00:00+00:00,120.32,93.24,-162.905
2021-07-08 11:15:00+00:00,290.3,93.24,-358.426
2021-07-08 11:30:00+00:00,206.41,93.24,-227.668
2021-07-08 11:45:00+00:00,275.99,93.24,-125.758
2021-07-08 12:00:00+00:00,196.08,85.54,-270.886
2021-07-08 12:15:00+00:00,376.81,85.54,-255.628
2021-07-08 12:30:00+00:00,299.4,85.54,-253.103
2021-07-08 12:45:00+00:00,290.0,85.54,-70.166
2021-07-08 13:00:00+00:00,-48.1,77.92,279.329
2021-07-08 13:15:00+00:00,12.36,77.92,60.475
2021-07-08 13:30:00+00:00,14.65,77.92,58.762
2021-07-08 13:45:00+00:00,12.84,77.92,25.129
2021-07-08 14:00:00+00:00,14.92,76.72,79.764
2021-07-08 14:15:00+00:00,102.0,76.72,-51.439
2021-07-08 14:30:00+00:00,103.13,76.72,-176.21
2021-07-08 14:45:00+00:00,104.79,76.72,-169.995
2021-07-08 15:00:00+00:00,281.97,100.45,-271.12
2021-07-08 15:15:00+00:00,308.37,100.45,-394.9
2021-07-08 15:30:00+00:00,363.51,100.45,-461.843
2021-07-08 15:45:00+00:00,539.34,100.45,-290.285
2021-07-08 16:00:00+00:00,-37.55,99.03,79.708
2021-07-08 16:15:00+00:00,10.8,99.03,52.196
2021-07-08 16:30:00+00:00,110.0,99.03,-25.917
2021-07-08 16:45:00+00:00,119.1,99.03,-102.192
2021-07-08 17:00:00+00:00,10.77,110.01,137.831
2021-07-08 17:15:00+00:00,11.52,110.01,118.533
2021-07-08 17:30:00+00:00,18.11,110.01,69.681
2021-07-08 17:45:00+00:00,18.71,110.01,43.604
2021-07-08 18:00:00+00:00,110.61,113.59,-92.502
2021-07-08 18:15:00+00:00,116.21,113.59,-212.988
2021-07-08 18:30:00+00:00,275.99,113.59,-44.071
2021-07-08 18:45:00+00:00,17.0,113.59,54.898
2021-07-08 19:00:00+00:00,192.0,108.11,-5.141
2021-07-08 19:15:00+00:00,120.07,108.11,-51.168
2021-07-08 19:30:00+00:00,12.19,108.11,17.195
2021-07-08 19:45:00+00:00,15.75,108.11,7.989
2021-07-08 20:00:00+00:00,110.0,105.12,-54.403
2021-07-08 20:15:00+00:00,110.15,105.12,-55.302
2021-07-08 20:30:00+00:00,110.0,105.12,-47.816
2021-07-08 20:45:00+00:00,110.0,105.12,-4.781
2021-07-08 21:00:00+00:00,110.0,96.7,-115.125
2021-07-08 21:15:00+00:00,-13.84,96.7,90.076
2021-07-08 21:30:00+00:00,-1.63,96.7,0.373
2021-07-08 21:45:00+00:00,11.56,96.7,110.948
2021-07-08 22:00:00+00:00,99.29,87.97,-87.118
2021-07-08 22:15:00+00:00,10.1,87.97,83.879
2021-07-08 22:30:00+00:00,8.47,87.97,191.626
2021-07-08 22:45:00+00:00,10.1,87.97,148.704
2021-07-08 23:00:00+00:00,99.29,78.07,-43.2
2021-07-08 23:15:00+00:00,99.29,78.07,-81.63
2021-07-08 23:30:00+00:00,99.29,78.07,-54.836
2021-07-08 23:45:00+00:00,99.29,78.07,-53.671
2021-07-09 00:00:00+00:00,106.95,76.84,-93.342
2021-07-09 00:15:00+00:00,106.77,76.84,-138.542
2021-07-09 00:30:00+00:00,101.42,76.84,-60.94
2021-07-09 00:45:00+00:00,99.29,76.84,-83.751
2021-07-09 01:00:00+00:00,111.34,75.15,-179.725
