,qh1,qh2,qh3,qh4
2024-09-22 19:15:00,257.043,-543.325,-591.547,330.855
2024-09-22 19:30:00,-543.325,-591.547,330.855,42.5
2024-09-22 19:45:00,-591.547,330.855,42.5,42.5
2024-09-22 20:00:00,330.855,42.5,42.5,247.543
2024-09-22 20:15:00,42.5,42.5,247.543,238.38
2024-09-22 20:30:00,42.5,247.543,238.38,57.57
2024-09-22 20:45:00,247.543,238.38,57.57,57.57
2024-09-22 21:00:00,238.38,57.57,57.57,210.542
2024-09-22 21:15:00,57.57,57.57,210.542,62.5
2024-09-22 21:30:00,57.57,210.542,62.5,-566.399
2024-09-22 21:45:00,210.542,62.5,-566.399,-587.201
2024-09-22 22:00:00,62.5,-566.399,-587.201,-601.845
2024-09-22 22:15:00,-566.399,-587.201,-601.845,-585.762
2024-09-22 22:30:00,-587.201,-601.845,-585.762,-600.767
2024-09-22 22:45:00,-601.845,-585.762,-600.767,-399.061
2024-09-22 23:00:00,-585.762,-600.767,-399.061,-336.278
2024-09-22 23:15:00,-600.767,-399.061,-336.278,188.935
2024-09-22 23:30:00,-399.061,-336.278,188.935,121.401
2024-09-22 23:45:00,-336.278,188.935,121.401,121.352
2024-09-23 00:00:00,188.935,121.401,121.352,218.0
2024-09-23 00:15:00,121.401,121.352,218.0,215.75
2024-09-23 00:30:00,121.352,218.0,215.75,121.164
2024-09-23 00:45:00,218.0,215.75,121.164,124.95
2024-09-23 01:00:00,215.75,121.164,124.95,128.812
2024-09-23 01:15:00,121.164,124.95,128.812,-136.465
2024-09-23 01:30:00,124.95,128.812,-136.465,137.584
2024-09-23 01:45:00,128.812,-136.465,137.584,142.765
2024-09-23 02:00:00,-136.465,137.584,142.765,172.867
2024-09-23 02:15:00,137.584,142.765,172.867,-493.161
2024-09-23 02:30:00,142.765,172.867,-493.161,-484.973
2024-09-23 02:45:00,172.867,-493.161,-484.973,-308.127
2024-09-23 03:00:00,-493.161,-484.973,-308.127,45.07
2024-09-23 03:15:00,-484.973,-308.127,45.07,-559.999
2024-09-23 03:30:00,-308.127,45.07,-559.999,45.07
2024-09-23 03:45:00,45.07,-559.999,45.07,297.374
2024-09-23 04:00:00,-559.999,45.07,297.374,45.07
2024-09-23 04:15:00,45.07,297.374,45.07,-439.99
2024-09-23 04:30:00,297.374,45.07,-439.99,93.035
2024-09-23 04:45:00,45.07,-439.99,93.035,337.193
2024-09-23 05:00:00,-439.99,93.035,337.193,93.035
2024-09-23 05:15:00,93.035,337.193,93.035,274.355
2024-09-23 05:30:00,337.193,93.035,274.355,272.128
2024-09-23 05:45:00,93.035,274.355,272.128,93.27
2024-09-23 06:00:00,274.355,272.128,93.27,189.164
2024-09-23 06:15:00,272.128,93.27,189.164,66.685
2024-09-23 06:30:00,93.27,189.164,66.685,229.727
2024-09-23 06:45:00,189.164,66.685,229.727,-168.747
2024-09-23 07:00:00,66.685,229.727,-168.747,-335.29
2024-09-23 07:15:00,229.727,-168.747,-335.29,249.358
2024-09-23 07:30:00,-168.747,-335.29,249.358,151.559
2024-09-23 07:45:00,-335.29,249.358,151.559,185.014
2024-09-23 08:00:00,249.358,151.559,185.014,182.746
2024-09-23 08:15:00,151.559,185.014,182.746,176.733
2024-09-23 08:30:00,185.014,182.746,176.733,230.33
2024-09-23 08:45:00,182.746,176.733,230.33,45.07
2024-09-23 09:00:00,176.733,230.33,45.07,45.07
2024-09-23 09:15:00,230.33,45.07,45.07,203.892
2024-09-23 09:30:00,45.07,45.07,203.892,41.065
2024-09-23 09:45:00,45.07,203.892,41.065,-47.384
2024-09-23 10:00:00,203.892,41.065,-47.384,41.065
2024-09-23 10:15:00,41.065,-47.384,41.065,195.61
2024-09-23 10:30:00,-47.384,41.065,195.61,204.228
2024-09-23 10:45:00,41.065,195.61,204.228,-42.971
2024-09-23 11:00:00,195.61,204.228,-42.971,-44.191
2024-09-23 11:15:00,204.228,-42.971,-44.191,40.835
2024-09-23 11:30:00,-42.971,-44.191,40.835,-52.916
2024-09-23 11:45:00,-44.191,40.835,-52.916,167.599
2024-09-23 12:00:00,40.835,-52.916,167.599,141.362
2024-09-23 12:15:00,-52.916,167.599,141.362,178.64
2024-09-23 12:30:00,167.599,141.362,178.64,218.0
2024-09-23 12:45:00,141.362,178.64,218.0,218.0
2024-09-23 13:00:00,178.64,218.0,218.0,155.924
2024-09-23 13:15:00,218.0,218.0,155.924,188.778
2024-09-23 13:30:00,218.0,155.924,188.778,254.021
2024-09-23 13:45:00,155.924,188.778,254.021,251.777
2024-09-23 14:00:00,188.778,254.021,251.777,418.522
2024-09-23 14:15:00,254.021,251.777,418.522,439.304
2024-09-23 14:30:00,251.777,418.522,439.304,75.0
2024-09-23 14:45:00,418.522,439.304,75.0,449.087
2024-09-23 15:00:00,439.304,75.0,449.087,-158.214
2024-09-23 15:15:00,75.0,449.087,-158.214,-428.452
2024-09-23 15:30:00,449.087,-158.214,-428.452,79.165
2024-09-23 15:45:00,-158.214,-428.452,79.165,430.228
2024-09-23 16:00:00,-428.452,79.165,430.228,79.165
2024-09-23 16:15:00,79.165,430.228,79.165,-37.95
2024-09-23 16:30:00,430.228,79.165,-37.95,106.59
2024-09-23 16:45:00,79.165,-37.95,106.59,424.701
2024-09-23 17:00:00,-37.95,106.59,424.701,434.015
2024-09-23 17:15:00,106.59,424.701,434.015,45.404
2024-09-23 17:30:00,424.701,434.015,45.404,-46.205
2024-09-23 17:45:00,434.015,45.404,-46.205,-80.0
2024-09-23 18:00:00,45.404,-46.205,-80.0,-45.453
2024-09-23 18:15:00,-46.205,-80.0,-45.453,497.534
2024-09-23 18:30:00,-80.0,-45.453,497.534,-79.961
2024-09-23 18:45:00,-45.453,497.534,-79.961,99.5
2024-09-23 19:00:00,497.534,-79.961,99.5,79.03
2024-09-23 19:15:00,-79.961,99.5,79.03,528.685
2024-09-23 19:30:00,99.5,79.03,528.685,520.936
2024-09-23 19:45:00,79.03,528.685,520.936,466.921
2024-09-23 20:00:00,528.685,520.936,466.921,346.386
2024-09-23 20:15:00,520.936,466.921,346.386,214.749
2024-09-23 20:30:00,466.921,346.386,214.749,214.707
2024-09-23 20:45:00,346.386,214.749,214.707,-190.082
2024-09-23 21:00:00,214.749,214.707,-190.082,25.0
2024-09-23 21:15:00,214.707,-190.082,25.0,167.106
2024-09-23 21:30:00,-190.082,25.0,167.106,180.983
2024-09-23 21:45:00,25.0,167.106,180.983,152.968
2024-09-23 22:00:00,167.106,180.983,152.968,150.15
2024-09-23 22:15:00,180.983,152.968,150.15,154.692
2024-09-23 22:30:00,152.968,150.15,154.692,204.36
2024-09-23 22:45:00,150.15,154.692,204.36,166.356
2024-09-23 23:00:00,154.692,204.36,166.356,150.15
2024-09-23 23:15:00,204.36,166.356,150.15,150.15
2024-09-23 23:30:00,166.356,150.15,150.15,150.15
2024-09-23 23:45:00,150.15,150.15,150.15,41.61
2024-09-24 00:00:00,150.15,150.15,41.61,62.5
2024-09-24 00:15:00,150.15,41.61,62.5,67.575
2024-09-24 00:30:00,41.61,62.5,67.575,67.575
2024-09-24 00:45:00,62.5,67.575,67.575,136.465
2024-09-24 01:00:00,67.575,67.575,136.465,129.664
2024-09-24 01:15:00,67.575,136.465,129.664,149.05
2024-09-24 01:30:00,136.465,129.664,149.05,141.92
2024-09-24 01:45:00,129.664,149.05,141.92,138.095
2024-09-24 02:00:00,149.05,141.92,138.095,145.437
2024-09-24 02:15:00,141.92,138.095,145.437,148.193
2024-09-24 02:30:00,138.095,145.437,148.193,67.575
2024-09-24 02:45:00,145.437,148.193,67.575,148.959
2024-09-24 03:00:00,148.193,67.575,148.959,146.446
2024-09-24 03:15:00,67.575,148.959,146.446,67.575
2024-09-24 03:30:00,148.959,146.446,67.575,168.443
2024-09-24 03:45:00,146.446,67.575,168.443,214.562
2024-09-24 04:00:00,67.575,168.443,214.562,222.87
2024-09-24 04:15:00,168.443,214.562,222.87,239.816
2024-09-24 04:30:00,214.562,222.87,239.816,185.341
2024-09-24 04:45:00,222.87,239.816,185.341,182.26
2024-09-24 05:00:00,239.816,185.341,182.26,182.26
2024-09-24 05:15:00,185.341,182.26,182.26,211.161
2024-09-24 05:30:00,182.26,182.26,211.161,159.28
2024-09-24 05:45:00,182.26,211.161,159.28,227.664
2024-09-24 06:00:00,211.161,159.28,227.664,67.575
2024-09-24 06:15:00,159.28,227.664,67.575,-448.206
2024-09-24 06:30:00,227.664,67.575,-448.206,-58.008
2024-09-24 06:45:00,67.575,-448.206,-58.008,67.575
2024-09-24 07:00:00,-448.206,-58.008,67.575,-266.242
2024-09-24 07:15:00,-58.008,67.575,-266.242,-408.314
2024-09-24 07:30:00,67.575,-266.242,-408.314,-452.591
2024-09-24 07:45:00,-266.242,-408.314,-452.591,-535.495
2024-09-24 08:00:00,-408.314,-452.591,-535.495,65.075
2024-09-24 08:15:00,-452.591,-535.495,65.075,200.824
2024-09-24 08:30:00,-535.495,65.075,200.824,135.686
2024-09-24 08:45:00,65.075,200.824,135.686,137.593
2024-09-24 09:00:00,200.824,135.686,137.593,155.702
2024-09-24 09:15:00,135.686,137.593,155.702,178.755
2024-09-24 09:30:00,137.593,155.702,178.755,146.871
2024-09-24 09:45:00,155.702,178.755,146.871,143.231
2024-09-24 10:00:00,178.755,146.871,143.231,141.089
2024-09-24 10:15:00,146.871,143.231,141.089,87.38
2024-09-24 10:30:00,143.231,141.089,87.38,87.38
2024-09-24 10:45:00,141.089,87.38,87.38,-309.129
2024-09-24 11:00:00,87.38,87.38,-309.129,-171.432
2024-09-24 11:15:00,87.38,-309.129,-171.432,85.23
2024-09-24 11:30:00,-309.129,-171.432,85.23,85.23
2024-09-24 11:45:00,-171.432,85.23,85.23,143.828
2024-09-24 12:00:00,85.23,85.23,143.828,139.913
2024-09-24 12:15:00,85.23,143.828,139.913,142.407
2024-09-24 12:30:00,143.828,139.913,142.407,134.018
2024-09-24 12:45:00,139.913,142.407,134.018,144.296
2024-09-24 13:00:00,142.407,134.018,144.296,146.873
2024-09-24 13:15:00,134.018,144.296,146.873,155.033
2024-09-24 13:30:00,144.296,146.873,155.033,182.26
2024-09-24 13:45:00,146.873,155.033,182.26,150.276
2024-09-24 14:00:00,155.033,182.26,150.276,150.085
2024-09-24 14:15:00,182.26,150.276,150.085,-619.545
2024-09-24 14:30:00,150.276,150.085,-619.545,-625.927
2024-09-24 14:45:00,150.085,-619.545,-625.927,150.151
2024-09-24 15:00:00,-619.545,-625.927,150.151,150.153
2024-09-24 15:15:00,-625.927,150.151,150.153,152.845
2024-09-24 15:30:00,150.151,150.153,152.845,154.549
2024-09-24 15:45:00,150.153,152.845,154.549,154.769
2024-09-24 16:00:00,152.845,154.549,154.769,158.65
2024-09-24 16:15:00,154.549,154.769,158.65,205.438
2024-09-24 16:30:00,154.769,158.65,205.438,232.96
2024-09-24 16:45:00,158.65,205.438,232.96,150.299
2024-09-24 17:00:00,205.438,232.96,150.299,-37.95
2024-09-24 17:15:00,232.96,150.299,-37.95,-43.573
2024-09-24 17:30:00,150.299,-37.95,-43.573,80.765
2024-09-24 17:45:00,-37.95,-43.573,80.765,150.23
2024-09-24 18:00:00,-43.573,80.765,150.23,-279.691
2024-09-24 18:15:00,80.765,150.23,-279.691,80.53
2024-09-24 18:30:00,150.23,-279.691,80.53,80.53
2024-09-24 18:45:00,-279.691,80.53,80.53,150.168
2024-09-24 19:00:00,80.53,80.53,150.168,150.06
2024-09-24 19:15:00,80.53,150.168,150.06,163.083
2024-09-24 19:30:00,150.168,150.06,163.083,150.157
2024-09-24 19:45:00,150.06,163.083,150.157,174.623
2024-09-24 20:00:00,163.083,150.157,174.623,150.258
2024-09-24 20:15:00,150.157,174.623,150.258,176.845
2024-09-24 20:30:00,174.623,150.258,176.845,182.773
2024-09-24 20:45:00,150.258,176.845,182.773,150.153
2024-09-24 21:00:00,176.845,182.773,150.153,151.72
2024-09-24 21:15:00,182.773,150.153,151.72,217.738
2024-09-24 21:30:00,150.153,151.72,217.738,302.699
2024-09-24 21:45:00,151.72,217.738,302.699,318.223
2024-09-24 22:00:00,217.738,302.699,318.223,297.115
2024-09-24 22:15:00,302.699,318.223,297.115,306.912
2024-09-24 22:30:00,318.223,297.115,306.912,318.119
2024-09-24 22:45:00,297.115,306.912,318.119,204.45
2024-09-24 23:00:00,306.912,318.119,204.45,234.931
2024-09-24 23:15:00,318.119,204.45,234.931,201.998
2024-09-24 23:30:00,204.45,234.931,201.998,125.0
2024-09-24 23:45:00,234.931,201.998,125.0,-468.59
2024-09-25 00:00:00,201.998,125.0,-468.59,83.18
2024-09-25 00:15:00,125.0,-468.59,83.18,191.184
2024-09-25 00:30:00,-468.59,83.18,191.184,183.434
2024-09-25 00:45:00,83.18,191.184,183.434,175.168
2024-09-25 01:00:00,191.184,183.434,175.168,177.51
2024-09-25 01:15:00,183.434,175.168,177.51,161.018
2024-09-25 01:30:00,175.168,177.51,161.018,194.776
2024-09-25 01:45:00,177.51,161.018,194.776,188.784
2024-09-25 02:00:00,161.018,194.776,188.784,46.995
2024-09-25 02:15:00,194.776,188.784,46.995,243.035
2024-09-25 02:30:00,188.784,46.995,243.035,202.854
2024-09-25 02:45:00,46.995,243.035,202.854,270.534
2024-09-25 03:00:00,243.035,202.854,270.534,309.333
2024-09-25 03:15:00,202.854,270.534,309.333,-260.172
2024-09-25 03:30:00,270.534,309.333,-260.172,-38.864
2024-09-25 03:45:00,309.333,-260.172,-38.864,-71.666
2024-09-25 04:00:00,-260.172,-38.864,-71.666,-9.432
2024-09-25 04:15:00,-38.864,-71.666,-9.432,-96.047
2024-09-25 04:30:00,-71.666,-9.432,-96.047,62.5
2024-09-25 04:45:00,-9.432,-96.047,62.5,62.5
2024-09-25 05:00:00,-96.047,62.5,62.5,309.308
2024-09-25 05:15:00,62.5,62.5,309.308,40.5
2024-09-25 05:30:00,62.5,309.308,40.5,40.5
2024-09-25 05:45:00,309.308,40.5,40.5,213.559
2024-09-25 06:00:00,40.5,40.5,213.559,221.8
2024-09-25 06:15:00,40.5,213.559,221.8,71.81
2024-09-25 06:30:00,213.559,221.8,71.81,105.458
2024-09-25 06:45:00,221.8,71.81,105.458,93.004
2024-09-25 07:00:00,71.81,105.458,93.004,169.661
2024-09-25 07:15:00,105.458,93.004,169.661,295.441
2024-09-25 07:30:00,93.004,169.661,295.441,233.346
2024-09-25 07:45:00,169.661,295.441,233.346,230.032
2024-09-25 08:00:00,295.441,233.346,230.032,183.556
2024-09-25 08:15:00,233.346,230.032,183.556,195.393
2024-09-25 08:30:00,230.032,183.556,195.393,40.5
2024-09-25 08:45:00,183.556,195.393,40.5,181.47
2024-09-25 09:00:00,195.393,40.5,181.47,-253.095
2024-09-25 09:15:00,40.5,181.47,-253.095,253.149
2024-09-25 09:30:00,181.47,-253.095,253.149,259.053
2024-09-25 09:45:00,-253.095,253.149,259.053,-563.628
2024-09-25 10:00:00,253.149,259.053,-563.628,-660.102
2024-09-25 10:15:00,259.053,-563.628,-660.102,-602.175
2024-09-25 10:30:00,-563.628,-660.102,-602.175,-650.837
2024-09-25 10:45:00,-660.102,-602.175,-650.837,-555.95
2024-09-25 11:00:00,-602.175,-650.837,-555.95,-599.918
2024-09-25 11:15:00,-650.837,-555.95,-599.918,-631.339
2024-09-25 11:30:00,-555.95,-599.918,-631.339,-571.54
2024-09-25 11:45:00,-599.918,-631.339,-571.54,-581.001
2024-09-25 12:00:00,-631.339,-571.54,-581.001,-617.438
2024-09-25 12:15:00,-571.54,-581.001,-617.438,-501.647
2024-09-25 12:30:00,-581.001,-617.438,-501.647,-535.466
2024-09-25 12:45:00,-617.438,-501.647,-535.466,181.499
2024-09-25 13:00:00,-501.647,-535.466,181.499,142.576
2024-09-25 13:15:00,-535.466,181.499,142.576,-323.9
2024-09-25 13:30:00,181.499,142.576,-323.9,-85.0
2024-09-25 13:45:00,142.576,-323.9,-85.0,166.0
2024-09-25 14:00:00,-323.9,-85.0,166.0,132.884
2024-09-25 14:15:00,-85.0,166.0,132.884,40.855
2024-09-25 14:30:00,166.0,132.884,40.855,263.919
2024-09-25 14:45:00,132.884,40.855,263.919,308.563
2024-09-25 15:00:00,40.855,263.919,308.563,285.389
2024-09-25 15:15:00,263.919,308.563,285.389,58.355
2024-09-25 15:30:00,308.563,285.389,58.355,329.278
2024-09-25 15:45:00,285.389,58.355,329.278,330.474
2024-09-25 16:00:00,58.355,329.278,330.474,359.679
2024-09-25 16:15:00,329.278,330.474,359.679,353.611
2024-09-25 16:30:00,330.474,359.679,353.611,323.183
2024-09-25 16:45:00,359.679,353.611,323.183,346.024
2024-09-25 17:00:00,353.611,323.183,346.024,332.869
2024-09-25 17:15:00,323.183,346.024,332.869,365.174
2024-09-25 17:30:00,346.024,332.869,365.174,439.53
2024-09-25 17:45:00,332.869,365.174,439.53,-544.728
2024-09-25 18:00:00,365.174,439.53,-544.728,-545.929
2024-09-25 18:15:00,439.53,-544.728,-545.929,-84.0
2024-09-25 18:30:00,-544.728,-545.929,-84.0,-236.655
2024-09-25 18:45:00,-545.929,-84.0,-236.655,-213.555
2024-09-25 19:00:00,-84.0,-236.655,-213.555,-389.38
2024-09-25 19:15:00,-236.655,-213.555,-389.38,236.06
2024-09-25 19:30:00,-213.555,-389.38,236.06,75.0
2024-09-25 19:45:00,-389.38,236.06,75.0,283.403
2024-09-25 20:00:00,236.06,75.0,283.403,236.06
2024-09-25 20:15:00,75.0,283.403,236.06,308.158
2024-09-25 20:30:00,283.403,236.06,308.158,247.662
2024-09-25 20:45:00,236.06,308.158,247.662,264.133
2024-09-25 21:00:00,308.158,247.662,264.133,242.194
2024-09-25 21:15:00,247.662,264.133,242.194,174.276
2024-09-25 21:30:00,264.133,242.194,174.276,188.294
2024-09-25 21:45:00,242.194,174.276,188.294,258.016
2024-09-25 22:00:00,174.276,188.294,258.016,253.789
2024-09-25 22:15:00,188.294,258.016,253.789,184.72
2024-09-25 22:30:00,258.016,253.789,184.72,236.0
2024-09-25 22:45:00,253.789,184.72,236.0,40.9
2024-09-25 23:00:00,184.72,236.0,40.9,40.92
2024-09-25 23:15:00,236.0,40.9,40.92,283.034
2024-09-25 23:30:00,40.9,40.92,283.034,266.499
2024-09-25 23:45:00,40.92,283.034,266.499,188.594
2024-09-26 00:00:00,283.034,266.499,188.594,30.0
2024-09-26 00:15:00,266.499,188.594,30.0,-295.201
2024-09-26 00:30:00,188.594,30.0,-295.201,282.425
2024-09-26 00:45:00,30.0,-295.201,282.425,33.465
2024-09-26 01:00:00,-295.201,282.425,33.465,33.465
2024-09-26 01:15:00,282.425,33.465,33.465,36.165
2024-09-26 01:30:00,33.465,33.465,36.165,-149.721
2024-09-26 01:45:00,33.465,36.165,-149.721,221.422
2024-09-26 02:00:00,36.165,-149.721,221.422,41.14
2024-09-26 02:15:00,-149.721,221.422,41.14,287.501
2024-09-26 02:30:00,221.422,41.14,287.501,333.247
2024-09-26 02:45:00,41.14,287.501,333.247,379.236
2024-09-26 03:00:00,287.501,333.247,379.236,361.738
2024-09-26 03:15:00,333.247,379.236,361.738,225.034
2024-09-26 03:30:00,379.236,361.738,225.034,43.985
2024-09-26 03:45:00,361.738,225.034,43.985,227.083
2024-09-26 04:00:00,225.034,43.985,227.083,274.212
2024-09-26 04:15:00,43.985,227.083,274.212,-35.945
2024-09-26 04:30:00,227.083,274.212,-35.945,-32.03
2024-09-26 04:45:00,274.212,-35.945,-32.03,46.485
2024-09-26 05:00:00,-35.945,-32.03,46.485,62.5
2024-09-26 05:15:00,-32.03,46.485,62.5,-15.247
2024-09-26 05:30:00,46.485,62.5,-15.247,163.158
2024-09-26 05:45:00,62.5,-15.247,163.158,171.623
2024-09-26 06:00:00,-15.247,163.158,171.623,-31.03
2024-09-26 06:15:00,163.158,171.623,-31.03,284.815
2024-09-26 06:30:00,171.623,-31.03,284.815,201.943
2024-09-26 06:45:00,-31.03,284.815,201.943,-38.525
2024-09-26 07:00:00,284.815,201.943,-38.525,-50.744
2024-09-26 07:15:00,201.943,-38.525,-50.744,183.943
2024-09-26 07:30:00,-38.525,-50.744,183.943,180.148
2024-09-26 07:45:00,-50.744,183.943,180.148,-30.375
2024-09-26 08:00:00,183.943,180.148,-30.375,40.0
2024-09-26 08:15:00,180.148,-30.375,40.0,284.883
2024-09-26 08:30:00,-30.375,40.0,284.883,234.868
2024-09-26 08:45:00,40.0,284.883,234.868,238.36
2024-09-26 09:00:00,284.883,234.868,238.36,-50.589
2024-09-26 09:15:00,234.868,238.36,-50.589,-95.158
2024-09-26 09:30:00,238.36,-50.589,-95.158,-238.313
2024-09-26 09:45:00,-50.589,-95.158,-238.313,-252.295
2024-09-26 10:00:00,-95.158,-238.313,-252.295,-134.165
2024-09-26 10:15:00,-238.313,-252.295,-134.165,-163.0
2024-09-26 10:30:00,-252.295,-134.165,-163.0,-162.043
2024-09-26 10:45:00,-134.165,-163.0,-162.043,-159.093
2024-09-26 11:00:00,-163.0,-162.043,-159.093,-167.485
2024-09-26 11:15:00,-162.043,-159.093,-167.485,-164.625
2024-09-26 11:30:00,-159.093,-167.485,-164.625,-150.532
2024-09-26 11:45:00,-167.485,-164.625,-150.532,-164.743
2024-09-26 12:00:00,-164.625,-150.532,-164.743,-163.965
2024-09-26 12:15:00,-150.532,-164.743,-163.965,-163.0
2024-09-26 12:30:00,-164.743,-163.965,-163.0,256.863
2024-09-26 12:45:00,-163.965,-163.0,256.863,255.75
2024-09-26 13:00:00,-163.0,256.863,255.75,280.346
2024-09-26 13:15:00,256.863,255.75,280.346,339.512
2024-09-26 13:30:00,255.75,280.346,339.512,397.274
2024-09-26 13:45:00,280.346,339.512,397.274,750.0
2024-09-26 14:00:00,339.512,397.274,750.0,750.0
2024-09-26 14:15:00,397.274,750.0,750.0,392.146
2024-09-26 14:30:00,750.0,750.0,392.146,288.637
2024-09-26 14:45:00,750.0,392.146,288.637,318.314
2024-09-26 15:00:00,392.146,288.637,318.314,269.899
2024-09-26 15:15:00,288.637,318.314,269.899,-134.884
2024-09-26 15:30:00,318.314,269.899,-134.884,-79.368
2024-09-26 15:45:00,269.899,-134.884,-79.368,-123.53
2024-09-26 16:00:00,-134.884,-79.368,-123.53,-98.968
2024-09-26 16:15:00,-79.368,-123.53,-98.968,-106.634
2024-09-26 16:30:00,-123.53,-98.968,-106.634,-84.0
2024-09-26 16:45:00,-98.968,-106.634,-84.0,-85.143
2024-09-26 17:00:00,-106.634,-84.0,-85.143,-84.0
2024-09-26 17:15:00,-84.0,-85.143,-84.0,227.95
2024-09-26 17:30:00,-85.143,-84.0,227.95,-75.307
2024-09-26 17:45:00,-84.0,227.95,-75.307,-61.046
2024-09-26 18:00:00,227.95,-75.307,-61.046,-59.364
2024-09-26 18:15:00,-75.307,-61.046,-59.364,52.865
2024-09-26 18:30:00,-61.046,-59.364,52.865,-74.447
2024-09-26 18:45:00,-59.364,52.865,-74.447,-71.772
2024-09-26 19:00:00,52.865,-74.447,-71.772,-184.108
2024-09-26 19:15:00,-74.447,-71.772,-184.108,-84.0
2024-09-26 19:30:00,-71.772,-184.108,-84.0,-190.168
2024-09-26 19:45:00,-184.108,-84.0,-190.168,-65.087
2024-09-26 20:00:00,-84.0,-190.168,-65.087,-71.671
2024-09-26 20:15:00,-190.168,-65.087,-71.671,52.915
2024-09-26 20:30:00,-65.087,-71.671,52.915,-59.721
2024-09-26 20:45:00,-71.671,52.915,-59.721,-95.497
2024-09-26 21:00:00,52.915,-59.721,-95.497,-89.264
2024-09-26 21:15:00,-59.721,-95.497,-89.264,-75.386
2024-09-26 21:30:00,-95.497,-89.264,-75.386,-50.023
2024-09-26 21:45:00,-89.264,-75.386,-50.023,-53.325
2024-09-26 22:00:00,-75.386,-50.023,-53.325,-53.604
2024-09-26 22:15:00,-50.023,-53.325,-53.604,-57.263
2024-09-26 22:30:00,-53.325,-53.604,-57.263,-61.021
2024-09-26 22:45:00,-53.604,-57.263,-61.021,-73.311
2024-09-26 23:00:00,-57.263,-61.021,-73.311,-78.601
2024-09-26 23:15:00,-61.021,-73.311,-78.601,-131.546
2024-09-26 23:30:00,-73.311,-78.601,-131.546,-78.932
2024-09-26 23:45:00,-78.601,-131.546,-78.932,-115.56
2024-09-27 00:00:00,-131.546,-78.932,-115.56,-68.266
2024-09-27 00:15:00,-78.932,-115.56,-68.266,-66.352
2024-09-27 00:30:00,-115.56,-68.266,-66.352,-65.0
2024-09-27 00:45:00,-68.266,-66.352,-65.0,-59.942
2024-09-27 01:00:00,-66.352,-65.0,-59.942,-68.597
2024-09-27 01:15:00,-65.0,-59.942,-68.597,-58.684
2024-09-27 01:30:00,-59.942,-68.597,-58.684,-67.527
2024-09-27 01:45:00,-68.597,-58.684,-67.527,-55.677
2024-09-27 02:00:00,-58.684,-67.527,-55.677,-49.712
2024-09-27 02:15:00,-67.527,-55.677,-49.712,-156.472
2024-09-27 02:30:00,-55.677,-49.712,-156.472,-90.692
2024-09-27 02:45:00,-49.712,-156.472,-90.692,-88.112
2024-09-27 03:00:00,-156.472,-90.692,-88.112,-162.475
2024-09-27 03:15:00,-90.692,-88.112,-162.475,-163.0
2024-09-27 03:30:00,-88.112,-162.475,-163.0,38.965
2024-09-27 03:45:00,-162.475,-163.0,38.965,-176.35
2024-09-27 04:00:00,-163.0,38.965,-176.35,38.965
2024-09-27 04:15:00,38.965,-176.35,38.965,-135.63
2024-09-27 04:30:00,-176.35,38.965,-135.63,-47.897
2024-09-27 04:45:00,38.965,-135.63,-47.897,-70.828
2024-09-27 05:00:00,-135.63,-47.897,-70.828,-78.627
2024-09-27 05:15:00,-47.897,-70.828,-78.627,-47.45
2024-09-27 05:30:00,-70.828,-78.627,-47.45,-49.868
